0	4	1
3	7	1
4	14	1
7	9	1
8	9	1
8	22	1
10	8	1
10	5	1
11	32	1
11	5	1
11	14	1
11	7	1
14	0	1
16	34	1
18	10	1
18	37	1
20	18	1
20	5	1
21	18	1
22	9	1
23	40	1
27	22	1
29	0	1
29	9	1
30	45	1
31	46	1
32	9	1
34	0	1
34	1	1
35	52	1
35	6	1
38	3	1
39	5	1
41	56	1
41	5	1
43	17	1
44	32	1
44	34	1
44	5	1
44	18	1
44	19	1
44	54	1
45	61	1
47	52	1
47	13	1
49	0	1
49	17	1
50	34	1
53	13	1
54	57	1
54	37	1
56	5	1
56	13	1
58	6	1
59	26	1
61	5	1
67	52	1
71	0	1
72	18	1
73	18	1
75	3	1
75	38	1
76	67	1
76	6	1
76	9	1
76	53	1
76	54	1
76	55	1
78	5	1
78	13	1
78	18	1
78	53	1
79	34	1
82	10	1
85	0	1
86	18	1
87	1	1
87	52	1
88	10	1
89	19	1
91	52	1
93	1	1
94	72	1
95	19	1
95	5	1
97	48	1
97	26	1
99	0	1
102	52	1
103	0	1
103	52	1
103	13	1
105	0	1
105	75	1
109	6	1
111	10	1
112	42	1
112	3	1
115	52	1
115	6	1
116	18	1
117	10	1
117	75	1
118	1	1
118	27	1
118	52	1
118	29	1
120	52	1
122	13	1
123	29	1
124	3	1
124	5	1
125	29	1
126	57	1
128	13	1
128	6	1
131	57	1
131	5	1
132	0	1
132	18	1
132	84	1
133	18	1
134	0	1
134	29	1
134	6	1
135	67	1
135	52	1
136	0	1
136	52	1
137	0	1
138	19	1
138	5	1
139	29	1
141	13	1
143	5	1
143	7	1
143	75	1
143	50	1
143	52	1
144	10	1
145	1	1
145	57	1
146	29	1
147	1	1
147	10	1
149	1	1
149	10	1
149	84	1
149	14	1
150	0	1
150	39	1
150	37	1
150	31	1
153	0	1
153	89	1
155	10	1
155	76	1
155	13	1
155	14	1
155	20	1
155	91	1
156	0	1
156	52	1
159	7	1
159	16	1
159	17	1
159	18	1
159	84	1
159	29	1
160	0	1
162	75	1
163	1	1
165	5	1
166	1	1
166	57	1
167	5	1
168	14	1
171	10	1
171	52	1
172	52	1
172	29	1
172	79	1
174	1	1
174	5	1
177	10	1
177	5	1
177	14	1
178	13	1
180	52	1
181	52	1
182	0	1
182	26	1
183	10	1
183	5	1
184	29	1
185	1	1
185	7	1
186	17	1
187	10	1
187	5	1
188	1	1
189	18	1
189	5	1
189	14	1
190	0	1
190	1	1
193	5	1
195	0	1
195	6	1
199	10	1
201	38	1
202	5	1
203	53	1
203	54	1
204	0	1
204	98	1
204	5	1
204	10	1
204	13	1
205	17	1
205	52	1
205	38	1
206	1	1
206	52	1
206	5	1
208	0	1
209	5	1
210	52	1
210	5	1
210	31	1
213	5	1
213	54	1
214	9	1
215	9	1
216	0	1
216	5	1
217	9	1
218	16	1
218	0	1
220	13	1
220	39	1
221	10	1
221	7	1
222	6	1
222	103	1
222	104	1
222	9	1
222	43	1
222	50	1
222	52	1
223	7	1
225	16	1
225	37	1
227	3	1
229	0	1
229	3	1
229	6	1
230	65	1
232	13	1
233	34	1
234	5	1
236	1	1
236	18	1
236	19	1
236	13	1
239	0	1
239	14	1
240	52	1
241	0	1
243	1	1
243	91	1
243	38	1
245	32	1
245	52	1
245	7	1
247	114	1
250	18	1
250	14	1
251	82	1
251	19	1
254	0	1
254	13	1
254	31	1
255	18	1
256	38	1
256	6	1
256	7	1
256	16	1
256	51	1
258	19	1
258	52	1
258	5	1
259	13	1
260	17	1
260	5	1
261	67	1
262	0	1
263	48	1
265	10	1
265	52	1
267	5	1
268	91	1
270	82	1
270	13	1
275	0	1
275	17	1
275	10	1
275	3	1
276	16	1
276	52	1
277	5	1
278	0	1
281	1	1
281	51	1
282	16	1
282	57	1
282	3	1
282	13	1
283	29	1
284	13	1
285	5	1
286	6	1
289	5	1
291	13	1
291	6	1
296	1	1
297	1	1
299	1	1
301	1	1
304	1	1
306	52	1
307	52	1
312	0	1
312	9	1
312	13	1
314	5	1
315	1	1
316	1	1
316	66	1
316	3	1
316	20	1
319	119	1
320	1	1
320	5	1
321	1	1
321	57	1
322	0	1
322	29	1
325	0	1
326	13	1
326	7	1
327	29	1
327	5	1
328	10	1
329	9	1
329	13	1
329	29	1
330	14	1
331	16	1
332	1	1
332	10	1
333	0	1
334	50	1
336	1	1
336	5	1
338	0	1
338	50	1
338	93	1
338	31	1
339	0	1
347	1	1
350	5	1
351	0	1
352	1	1
353	56	1
353	10	1
353	82	1
353	5	1
355	7	1
356	5	1
358	27	1
358	31	1
360	0	1
361	48	1
361	5	1
362	18	1
365	52	1
369	16	1
377	0	1
377	10	1
378	13	1
379	52	1
381	0	1
382	52	1
382	5	1
385	1	1
390	16	1
390	5	1
394	5	1
396	1	1
397	18	1
402	52	1
407	52	1
409	1	1
410	1	1
414	16	1
417	52	1
420	52	1
422	16	1
422	29	1
422	52	1
422	5	1
424	1	1
426	52	1
427	1	1
427	52	1
429	52	1
430	52	1
432	1	1
434	52	1
437	52	1
439	52	1
441	52	1
445	1	1
447	1	1
448	52	1
451	52	1
452	1	1
455	17	1
455	3	1
455	52	1
456	66	1
456	29	1
458	1	1
459	7	1
461	5	1
462	18	1
465	6	1
470	57	1
470	66	1
472	66	1
473	0	1
473	9	1
475	111	1
477	0	1
477	18	1
478	0	1
479	10	1
480	5	1
484	64	1
488	7	1
491	7	1
492	64	1
495	52	1
496	5	1
497	0	1
499	5	1
499	29	1
501	0	1
502	0	1
502	5	1
503	0	1
503	10	1
505	5	1
506	29	1
507	18	1
507	3	1
507	5	1
510	29	1
513	34	1
515	5	1
515	29	1
518	29	1
520	29	1
521	5	1
522	29	1
522	13	1
527	29	1
532	0	1
533	13	1
535	1	1
536	5	1
539	5	1
541	1	1
542	0	1
544	0	1
547	31	1
548	1	1
549	75	1
550	29	1
550	55	1
551	0	1
553	0	1
554	5	1
556	29	1
564	1	1
564	29	1
564	5	1
565	29	1
566	10	1
569	1	1
573	9	1
575	13	1
578	1	1
580	57	1
581	0	1
582	29	1
584	6	1
586	0	1
586	1	1
591	10	1
593	1	1
596	0	1
596	18	1
597	10	1
598	0	1
602	37	1
603	5	1
604	10	1
605	0	1
606	6	1
611	10	1
612	0	1
613	13	1
614	1	1
614	52	1
615	32	1
616	10	1
616	29	1
619	50	1
619	54	1
620	65	1
620	18	1
620	5	1
621	16	1
621	5	1
621	7	1
624	9	1
624	13	1
