0	2	1
0	3	1
0	4	1
2	0	1
2	9	1
2	10	1
3	12	1
3	7	1
4	13	1
4	14	1
5	16	1
5	10	1
6	0	1
6	17	1
6	9	1
7	0	1
7	9	1
8	5	1
8	8	1
8	9	1
8	16	1
8	20	1
8	22	1
8	23	1
8	24	1
9	9	1
9	13	1
10	0	1
10	5	1
10	8	1
10	10	1
10	13	1
10	18	1
10	19	1
10	25	1
10	26	1
10	27	1
10	28	1
10	29	1
10	30	1
11	0	1
11	1	1
11	32	1
11	5	1
11	6	1
11	7	1
11	14	1
11	17	1
11	19	1
12	28	1
13	9	1
13	5	1
14	0	1
15	0	1
15	27	1
16	34	1
16	5	1
17	9	1
17	13	1
18	0	1
18	36	1
18	37	1
18	6	1
18	10	1
18	17	1
19	0	1
19	1	1
20	18	1
20	5	1
21	0	1
21	10	1
21	18	1
22	0	1
22	1	1
22	10	1
22	9	1
23	40	1
23	41	1
24	9	1
24	5	1
26	0	1
26	17	1
26	1	1
27	0	1
27	3	1
27	38	1
27	10	1
27	43	1
27	22	1
28	0	1
28	44	1
28	5	1
29	0	1
29	9	1
30	34	1
30	45	1
30	5	1
31	46	1
31	39	1
32	9	1
32	30	1
32	47	1
33	48	1
33	10	1
34	0	1
34	1	1
34	3	1
34	5	1
34	10	1
34	13	1
34	49	1
34	50	1
34	51	1
35	0	1
35	50	1
35	52	1
35	6	1
36	0	1
36	18	1
36	52	1
36	53	1
36	54	1
36	55	1
37	0	1
37	1	1
37	3	1
37	52	1
38	0	1
38	3	1
38	5	1
38	13	1
38	50	1
39	0	1
39	3	1
39	5	1
40	1	1
40	52	1
41	0	1
41	57	1
41	56	1
41	5	1
42	0	1
42	1	1
42	3	1
42	52	1
43	17	1
43	58	1
43	51	1
43	13	1
44	0	1
44	1	1
44	32	1
44	34	1
44	5	1
44	10	1
44	16	1
44	50	1
44	18	1
44	19	1
44	54	1
44	55	1
44	59	1
45	0	1
45	60	1
45	61	1
46	16	1
46	5	1
47	52	1
47	13	1
47	7	1
48	0	1
48	16	1
48	7	1
49	0	1
49	1	1
49	10	1
49	13	1
49	17	1
49	18	1
49	52	1
50	0	1
50	34	1
50	5	1
50	10	1
50	52	1
51	10	1
51	19	1
51	62	1
51	63	1
52	62	1
52	63	1
53	57	1
53	3	1
53	52	1
53	13	1
54	0	1
54	1	1
54	37	1
54	57	1
55	64	1
56	5	1
56	13	1
57	0	1
57	1	1
57	7	1
57	9	1
57	13	1
57	52	1
57	57	1
57	31	1
58	13	1
58	6	1
59	26	1
59	52	1
59	13	1
60	18	1
60	13	1
61	9	1
61	5	1
61	13	1
62	1	1
62	52	1
63	1	1
63	52	1
64	0	1
64	1	1
64	52	1
65	9	1
65	13	1
66	5	1
66	31	1
67	1	1
67	52	1
67	5	1
68	65	1
68	1	1
68	5	1
68	13	1
68	18	1
69	1	1
70	33	1
70	66	1
70	5	1
71	0	1
71	1	1
71	9	1
71	10	1
71	13	1
71	16	1
71	18	1
71	52	1
71	26	1
71	30	1
72	1	1
72	18	1
73	18	1
74	13	1
75	0	1
75	1	1
75	3	1
75	5	1
75	38	1
75	7	1
75	16	1
75	53	1
76	0	1
76	1	1
76	6	1
76	8	1
76	9	1
76	10	1
76	18	1
76	31	1
76	32	1
76	37	1
76	40	1
76	48	1
76	52	1
76	53	1
76	54	1
76	55	1
76	57	1
76	59	1
76	67	1
76	68	1
76	69	1
77	65	1
77	67	1
77	5	1
77	70	1
77	18	1
78	0	1
78	1	1
78	5	1
78	71	1
78	7	1
78	13	1
78	18	1
78	53	1
78	54	1
78	55	1
78	56	1
79	34	1
79	38	1
79	13	1
79	18	1
79	53	1
79	54	1
79	55	1
80	1	1
80	52	1
81	52	1
82	10	1
82	13	1
83	13	1
83	10	1
83	5	1
84	1	1
84	10	1
84	52	1
85	0	1
85	13	1
85	5	1
85	6	1
86	18	1
86	5	1
87	1	1
87	10	1
87	52	1
88	10	1
88	5	1
89	0	1
89	5	1
89	13	1
89	50	1
89	19	1
90	0	1
90	9	1
91	1	1
91	52	1
92	1	1
93	1	1
93	52	1
94	72	1
94	73	1
94	74	1
94	7	1
95	0	1
95	5	1
95	18	1
95	19	1
95	52	1
95	26	1
96	1	1
96	13	1
97	0	1
97	1	1
97	13	1
97	48	1
97	26	1
98	5	1
98	13	1
99	0	1
99	13	1
100	0	1
100	13	1
101	52	1
102	0	1
102	1	1
102	52	1
102	39	1
103	0	1
103	1	1
103	34	1
103	5	1
103	76	1
103	13	1
103	52	1
104	0	1
105	0	1
105	1	1
105	34	1
105	3	1
105	10	1
105	75	1
105	52	1
106	0	1
106	5	1
106	37	1
106	6	1
106	50	1
106	56	1
106	31	1
107	10	1
107	75	1
107	5	1
108	0	1
108	57	1
108	10	1
108	5	1
109	1	1
109	10	1
109	6	1
110	52	1
111	0	1
111	34	1
111	5	1
111	10	1
111	13	1
111	19	1
112	3	1
112	5	1
112	9	1
112	10	1
112	42	1
113	0	1
114	0	1
114	18	1
114	5	1
114	39	1
115	0	1
115	1	1
115	5	1
115	37	1
115	6	1
115	52	1
116	65	1
116	18	1
116	5	1
117	10	1
117	75	1
117	51	1
118	1	1
118	3	1
118	5	1
118	6	1
118	10	1
118	42	1
118	52	1
118	27	1
118	29	1
118	31	1
119	0	1
119	5	1
120	5	1
120	10	1
120	16	1
120	52	1
120	56	1
120	29	1
122	8	1
122	9	1
122	13	1
123	1	1
123	29	1
123	57	1
124	1	1
124	3	1
124	5	1
124	6	1
124	10	1
124	80	1
125	29	1
126	0	1
126	81	1
126	57	1
127	75	1
128	0	1
128	5	1
128	6	1
128	13	1
128	16	1
128	80	1
128	18	1
128	52	1
128	29	1
129	1	1
129	13	1
130	1	1
130	52	1
131	1	1
131	5	1
131	10	1
131	14	1
131	16	1
131	49	1
131	18	1
131	50	1
131	82	1
131	52	1
131	83	1
131	84	1
131	57	1
132	0	1
132	1	1
132	34	1
132	5	1
132	10	1
132	14	1
132	16	1
132	18	1
132	84	1
132	29	1
133	0	1
133	5	1
133	14	1
133	17	1
133	18	1
133	27	1
134	0	1
134	5	1
134	6	1
134	57	1
134	29	1
135	0	1
135	1	1
135	34	1
135	65	1
135	67	1
135	5	1
135	7	1
135	18	1
135	52	1
135	57	1
136	0	1
136	1	1
136	5	1
136	7	1
